frame,id,x1,y1,x2,y2
294,69,740,181,850,258
294,70,718,184,790,238
294,72,703,182,759,225
294,75,567,182,594,202
295,-1,657,173,701,197
295,-1,652,179,692,201
295,-1,679,180,711,209
295,63,948,161,1241,374
295,67,461,185,529,230
295,68,804,193,1032,324
295,69,745,180,866,263
295,70,721,183,797,239
295,71,496,183,551,219
295,72,704,181,763,225
295,73,518,184,563,213
295,74,692,180,739,217
295,75,565,181,592,201
296,-1,652,175,677,197
296,-1,666,177,708,193
296,-1,680,175,711,211
296,67,453,185,524,232
296,68,819,194,1091,344
296,69,752,180,884,269
296,70,725,182,807,242
296,71,490,183,547,220
296,72,706,181,768,228
296,73,514,183,560,214
296,74,693,179,742,217
296,75,562,181,590,202
297,-1,652,175,677,197
297,-1,673,173,715,191
297,-1,680,174,713,205
297,67,444,185,519,234
297,68,838,194,1169,370
297,69,760,179,906,276
297,70,729,182,817,246
297,71,484,183,543,221
297,72,708,181,774,229
297,73,509,183,557,214
297,74,694,178,746,218
297,75,559,179,588,201
298,-1,652,175,677,197
298,-1,673,173,715,191
298,-1,679,177,716,208
298,67,433,185,513,237
298,68,864,197,1241,374
298,69,770,179,932,285
298,70,734,182,829,249
298,71,477,183,538,222
298,72,711,180,780,230
298,73,503,182,554,214
298,74,694,178,749,219
298,75,556,178,585,200
299,-1,652,175,677,197
299,-1,673,173,715,191
299,-1,678,173,714,205
299,67,422,185,507,239
299,68,898,200,1241,374
299,69,780,178,963,295
299,70,739,181,843,253
299,71,470,183,534,224
299,72,714,179,786,232
299,73,497,182,550,215
299,74,695,177,753,220
299,75,552,177,583,200
300,-1,652,175,677,197
300,-1,673,173,715,191
300,-1,680,176,721,207
300,67,409,185,500,242
300,68,942,205,1241,374
300,69,793,178,1001,308
300,70,745,181,859,258
300,71,462,182,528,225
300,72,717,178,794,233
300,73,491,181,547,215
300,74,696,176,757,221
300,75,549,178,580,201
301,-1,652,175,677,197
301,-1,648,168,695,193
301,-1,680,176,721,207
301,67,396,185,493,246
301,68,1001,210,1241,374
301,69,809,178,1051,326
301,70,752,181,878,265
301,71,453,183,524,228
301,72,720,178,802,237
301,73,485,182,543,217
301,74,698,177,762,224
301,75,546,178,577,201
302,-1,652,175,677,197
302,-1,648,168,695,193
302,-1,680,176,721,207
302,67,381,186,485,251
302,68,1086,220,1241,374
302,69,828,179,1117,350
302,70,760,182,900,274
302,71,444,183,519,230
302,72,724,178,812,241
302,73,478,182,539,219
302,74,699,177,768,226
302,75,542,178,575,202
303,-1,652,175,677,197
303,-1,636,172,684,191
303,-1,680,176,721,207
303,67,363,186,476,256
303,68,1219,239,1241,374
303,69,851,181,1207,374
303,70,769,183,926,284
303,71,433,183,513,233
303,72,727,179,823,246
303,73,470,183,535,222
303,74,701,178,774,229
303,75,539,178,572,203
304,-1,652,175,677,197
304,-1,636,172,684,191
304,-1,680,176,721,207
304,67,343,187,466,262
304,69,881,182,1241,374
304,70,779,184,959,297
304,71,422,184,507,236
304,72,732,180,835,251
304,73,462,184,530,224
304,74,703,178,781,233
304,75,535,179,569,204
305,-1,652,175,677,197
305,-1,620,173,669,192
305,-1,680,176,721,207
305,-1,556,174,592,193
305,67,320,188,456,269
305,69,920,183,1241,374
305,70,792,185,999,312
305,71,409,184,500,240
305,72,736,180,849,257
305,73,454,184,525,227
305,74,705,179,789,236
305,75,531,179,566,205
305,76,694,179,753,224
305,77,690,178,735,214
306,-1,652,175,677,197
306,-1,613,174,668,192
306,-1,556,174,592,193
306,67,295,189,444,277
306,69,974,184,1241,374
306,70,807,184,1053,329
306,71,396,185,493,243
306,72,743,180,867,263
306,73,445,184,520,229
306,74,708,179,797,239
306,75,527,179,563,205
306,76,696,179,758,226
306,77,691,177,738,215
307,-1,652,175,677,197
307,-1,604,174,651,193
307,-1,560,174,599,194
307,67,265,190,431,287
307,69,1053,186,1241,374
307,70,826,184,1123,351
307,71,382,185,486,247
307,72,751,181,887,271
307,73,435,184,515,231
307,74,712,178,807,243
307,75,523,179,560,206
307,76,698,178,763,227
307,77,692,177,742,216
308,-1,652,175,677,197
308,-1,604,174,651,193
308,-1,560,174,599,194
308,67,229,191,416,298
308,69,1175,194,1241,374
308,70,849,186,1222,374
308,71,366,186,477,252
308,72,760,181,912,280
308,73,425,184,510,233
308,74,715,178,818,246
308,75,519,179,557,207
308,76,701,177,769,229
308,77,694,176,745,217
309,-1,652,172,684,197
309,-1,563,173,639,194
309,67,184,192,399,312
309,70,878,189,1241,374
309,71,347,186,467,258
309,72,770,182,942,291
309,73,413,184,504,236
309,74,719,177,830,251
309,75,515,178,554,208
309,76,703,177,776,231
309,77,695,175,749,218
310,-1,652,172,684,197
310,-1,563,173,639,194
310,67,128,193,378,329
310,70,915,193,1241,374
310,71,325,186,457,264
310,72,782,182,979,304
310,73,400,184,498,239
310,74,724,177,844,255
310,75,510,178,551,208
310,76,706,176,783,233
310,77,697,175,753,219
310,78,685,176,733,212
311,-1,652,172,684,197
311,-1,563,173,639,194
311,67,58,194,358,350
311,70,967,198,1241,374
311,71,301,188,446,271
311,72,797,184,1026,322
311,73,387,185,491,243
311,74,729,177,862,262
311,75,506,179,548,210
311,76,709,177,792,237
311,77,699,175,758,222
311,78,685,175,737,213
312,-1,652,172,684,197
312,-1,563,173,639,194
312,67,0,196,333,374
312,70,1041,204,1241,374
312,71,272,189,434,280
312,72,815,185,1088,346
312,73,372,186,483,247
312,74,736,178,883,271
312,75,501,179,545,211
312,76,712,177,801,242
312,77,701,176,763,225
312,78,686,176,740,215
313,-1,652,172,684,197
313,-1,554,171,641,194
313,67,0,198,302,374
313,70,1151,215,1241,374
313,71,238,190,420,291
313,72,838,188,1172,374
313,73,355,187,475,253
313,74,743,179,908,281
313,75,495,179,542,212
313,76,716,178,812,247
313,77,703,177,769,228
313,78,687,177,744,217
314,-1,544,169,695,199
314,67,0,200,263,374
314,71,196,192,404,304
314,72,866,190,1241,374
314,73,336,188,465,259
314,74,751,180,939,293
314,75,490,180,538,214
314,76,720,179,825,252
314,77,705,178,776,231
314,78,689,178,748,220
315,-1,544,169,695,199
315,67,0,203,212,374
315,71,145,194,385,321
315,72,902,194,1241,374
315,73,314,189,455,266
315,74,761,181,977,307
315,75,484,180,535,215
315,76,724,180,839,259
315,77,708,178,783,235
315,78,690,179,752,222
315,79,505,179,550,210
315,80,688,178,735,214
316,-1,545,172,586,198
316,-1,614,172,695,199
316,-1,132,160,225,225
316,67,0,210,144,374
316,71,83,195,364,339
316,72,946,196,1241,374
316,73,290,190,444,272
316,74,773,182,1023,326
316,75,478,180,531,216
316,76,730,181,856,266
316,77,710,180,790,239
316,78,691,180,757,225
316,79,500,179,546,212
316,80,689,178,738,215
317,-1,538,178,576,193
317,-1,615,173,693,207
317,-1,92,170,207,233
317,71,3,197,339,364
317,72,1006,204,1241,374
317,73,261,191,433,281
317,74,787,183,1083,350
317,75,472,180,526,218
317,76,736,181,875,273
317,77,713,181,798,244
317,78,693,180,761,228
317,79,494,180,543,213
317,80,690,178,741,216
318,-1,538,178,576,193
318,-1,622,170,695,195
318,-1,84,170,194,227
318,71,0,199,309,374
318,72,1094,209,1241,374
318,73,226,191,420,290
318,74,804,185,1165,374
318,75,466,179,522,219
318,76,744,182,897,282
318,77,717,180,809,247
318,78,695,180,767,229
318,79,489,178,539,212
318,80,691,177,744,217
319,-1,622,170,695,195
319,-1,65,168,175,235
319,71,0,202,271,374
319,72,1234,219,1241,374
319,73,185,192,405,302
319,74,826,187,1241,374
319,75,459,179,517,220
319,76,752,182,925,293
319,77,721,179,821,250
319,78,697,179,773,231
319,79,484,178,536,214
319,80,692,177,747,218
320,-1,608,169,698,193
320,-1,65,168,175,235
320,71,0,206,223,374
320,73,133,193,387,317
320,74,852,189,1241,374
320,75,451,179,512,221
320,76,762,182,958,306
320,77,726,178,834,253
320,78,700,178,779,232
320,79,479,178,532,215
320,80,694,177,750,219
321,-1,596,169,700,195
321,-1,6,173,119,238
321,71,0,211,166,374
321,73,72,198,368,339
321,74,887,192,1241,374
321,75,444,179,507,223
321,76,773,182,998,321
321,77,732,178,849,260
321,78,702,178,787,236
321,79,472,178,529,216
321,80,695,177,755,221
322,-1,586,172,709,194
322,-1,6,173,119,238
322,71,0,218,88,374
322,73,0,199,346,363
322,74,935,195,1241,374
322,75,435,179,501,225
322,76,787,182,1050,341
322,77,738,179,867,267
322,78,705,178,795,239
322,79,466,178,525,217
322,80,697,177,760,223
323,-1,586,172,709,194
323,-1,1,172,110,242
323,73,0,201,319,374
323,74,1003,200,1241,374
323,75,425,180,496,228
323,76,803,183,1117,367
323,77,745,180,888,275
323,78,708,179,805,243
323,79,459,177,521,219
323,80,699,177,765,225
324,-1,569,174,610,196
324,-1,629,167,731,195
324,73,0,204,286,374
324,74,1106,209,1241,374
324,75,415,180,489,230
324,76,824,183,1210,374
324,77,753,180,913,285
324,78,711,179,815,247
324,79,451,177,516,220
324,80,702,177,771,227
325,-1,550,173,604,195
325,-1,633,167,681,199
325,73,0,207,244,374
325,75,404,180,483,233
325,76,852,186,1241,374
325,77,763,181,943,297
325,78,715,179,827,252
325,79,443,177,512,222
325,80,704,177,778,230
326,-1,543,171,593,196
326,-1,628,164,686,203
326,73,0,209,195,374
326,75,392,180,476,236
326,76,887,189,1241,374
326,77,774,181,979,311
326,78,719,179,841,257
326,79,435,177,506,223
326,80,707,177,784,232
327,-1,529,169,578,195
327,-1,628,164,686,203
327,-1,1,195,112,375
327,-1,711,147,801,195
327,73,0,215,131,374
327,75,378,180,469,238
327,76,934,192,1241,374
327,77,787,181,1024,327
327,78,724,178,857,262
327,79,426,177,501,225
327,80,709,176,791,235
328,-1,505,167,564,197
328,-1,615,166,679,197
328,-1,716,144,800,198
328,75,363,179,460,241
328,76,1000,198,1241,374
328,77,803,181,1083,348
328,78,729,178,875,268
328,79,416,176,494,227
328,80,712,176,799,238
329,-1,480,166,556,193
329,-1,611,164,684,204
329,-1,707,145,782,198
329,75,346,179,452,245
329,76,1101,207,1241,374
329,77,821,181,1161,374
329,78,735,177,897,275
329,79,406,176,488,229
329,80,715,176,808,241
330,-1,474,165,541,197
330,-1,611,164,684,204
330,75,327,178,442,249
330,77,845,183,1241,374
330,78,742,176,923,284
330,79,394,175,481,231
330,80,719,175,818,244
330,87,697,147,769,184
331,-1,474,165,541,197
331,-1,611,164,684,204
331,75,305,180,430,255
331,77,875,185,1241,374
331,78,749,177,953,296
331,79,380,177,473,235
331,80,722,176,828,249
331,87,687,148,760,185
332,-1,474,165,541,197
332,-1,605,164,660,196
332,75,280,181,416,262
332,77,912,187,1241,374
332,78,757,178,991,311
332,79,365,178,465,240
332,80,725,176,841,255
332,87,677,148,751,186
333,-1,456,172,529,203
333,-1,605,164,660,196
333,75,251,183,401,270
333,77,962,190,1241,374
333,78,767,180,1035,330
333,79,347,179,455,245
333,80,729,177,854,261
333,87,667,149,742,187
334,-1,456,172,529,203
334,-1,593,168,648,195
334,75,216,184,383,280
334,77,1034,196,1241,374
334,78,779,181,1092,354
334,79,326,181,444,251
334,80,733,178,871,269
334,87,657,149,732,188
335,-1,582,172,644,198
335,-1,423,167,469,199
335,75,175,186,363,292
335,77,1147,205,1241,374
335,78,793,183,1168,374
335,79,303,182,432,257
335,80,738,179,889,278
335,81,477,175,532,198
335,82,668,169,688,200
335,87,647,150,722,189
336,-1,582,172,644,198
336,-1,410,177,448,197
336,-1,719,166,750,204
336,75,127,187,343,305
336,78,811,184,1241,374
336,79,279,183,418,264
336,80,744,179,912,287
336,81,475,177,531,200
336,82,670,170,686,201
336,87,635,151,711,190
337,-1,582,172,644,198
337,-1,400,178,431,199
337,-1,695,162,744,194
337,75,69,189,318,320
337,78,832,186,1241,374
337,79,252,185,403,272
337,80,750,179,939,298
337,81,474,178,530,202
337,82,670,171,686,203
337,87,622,152,699,192
338,-1,572,176,629,200
338,-1,378,176,422,204
338,-1,695,165,750,202
338,75,0,191,290,339
338,78,861,188,1241,374
338,79,219,185,387,279
338,80,757,179,971,311
338,81,473,177,529,203
338,82,669,172,686,205
338,87,609,153,687,193
339,-1,572,176,629,200
339,-1,378,176,422,204
339,75,0,193,255,363
339,78,898,190,1241,374
339,79,180,184,369,286
339,80,766,180,1012,328
339,81,471,177,527,203
339,82,671,170,686,204
339,86,667,172,730,191
339,87,596,151,675,192
340,-1,572,176,629,200
340,-1,378,176,422,204
340,-1,447,176,470,196
340,75,0,195,213,374
340,78,952,194,1241,374
340,79,134,184,349,296
340,80,776,180,1064,350
340,81,469,176,526,203
340,82,673,167,685,203
340,83,559,172,619,192
340,84,349,178,418,202
340,86,662,172,726,191
340,87,582,149,662,191
341,-1,572,176,629,200
341,-1,378,176,422,204
341,-1,444,176,463,197
341,75,0,197,166,374
341,79,81,185,326,310
341,80,790,181,1132,374
341,81,467,175,523,203
341,82,673,168,688,204
341,83,554,172,615,192
341,84,346,178,418,202
341,86,658,172,723,192
341,87,569,149,650,191
342,-1,1,189,75,375
342,-1,434,174,461,201
342,75,0,202,105,374
342,79,16,186,300,327
342,80,806,183,1226,374
342,81,466,175,521,205
342,82,674,168,691,206
342,83,548,171,610,193
342,84,343,177,418,202
342,86,653,172,719,192
342,87,555,149,637,191
343,-1,1,189,75,375
343,-1,433,178,460,202
343,79,0,189,274,347
343,80,827,184,1241,374
343,81,464,178,519,209
343,82,675,169,692,207
343,83,544,173,607,195
343,84,341,179,418,205
343,86,649,172,716,193
343,87,541,151,624,194
344,-1,1,189,75,375
344,-1,433,181,451,204
344,79,0,192,243,374
344,80,854,187,1241,374
344,81,462,180,516,212
344,82,676,169,694,209
344,83,539,175,603,197
344,84,339,181,418,208
344,86,644,172,712,193
344,87,526,153,611,197
345,-1,1,189,75,375
345,-1,427,178,445,207
345,79,0,195,206,374
345,80,889,189,1241,374
345,81,460,182,513,216
345,82,678,170,697,211
345,83,534,177,600,199
345,84,337,183,418,211
345,85,101,181,205,234
345,86,641,174,710,195
345,87,511,155,597,199
346,-1,944,234,1242,375
346,-1,414,181,444,206
346,79,0,198,162,374
346,81,457,182,509,218
346,82,681,169,701,212
346,83,530,176,597,199
346,84,337,182,420,211
346,85,79,181,191,236
346,86,638,174,709,195
346,87,496,154,584,200
347,-1,1029,262,1242,375
347,-1,1,181,130,375
347,-1,417,178,438,203
347,79,0,200,108,374
347,81,454,181,505,220
347,82,685,170,705,214
347,83,526,176,594,199
347,84,337,182,421,212
347,85,55,181,176,238
347,86,635,173,707,195
347,87,481,154,571,200
348,-1,1,171,33,240
348,-1,416,178,442,198
348,81,449,181,500,222
348,82,688,168,709,214
348,83,522,176,592,199
348,84,337,182,422,212
348,85,30,180,159,240
348,86,632,173,705,195
348,87,465,153,557,200
349,81,444,181,494,224
349,82,694,167,714,214
349,83,518,175,589,200
349,84,338,181,424,213
349,85,1,180,141,243
349,86,629,173,703,195
349,87,448,153,542,200
350,81,437,181,488,227
350,82,699,166,718,216
350,83,514,175,585,200
350,84,338,180,425,214
350,85,0,180,122,245
350,86,626,172,701,195
350,87,431,153,527,201
351,81,426,181,482,231
351,82,703,166,725,217
351,83,511,175,584,200
351,84,339,181,427,215
351,85,0,181,104,248
351,86,624,172,701,196
351,87,415,153,513,202
352,81,414,182,478,235
352,82,708,165,732,218
352,83,508,175,583,201
352,84,340,181,429,217
352,85,0,182,84,252
352,86,622,172,700,197
352,87,398,153,499,203
353,81,401,182,474,240
353,82,716,164,739,219
353,83,506,175,583,202
353,84,342,182,432,220
353,85,0,183,62,253
353,86,621,173,701,197
353,87,381,153,483,204
354,81,384,183,468,246
354,82,724,164,745,222
354,83,503,176,582,203
354,84,343,182,434,222
354,85,0,185,39,253
354,86,620,173,701,198
354,87,363,154,468,205
355,81,363,183,462,254
355,82,729,165,753,225
355,83,500,176,581,204
355,84,345,183,437,225
355,86,618,173,701,199
355,87,345,154,452,206
355,88,99,179,215,217
356,81,341,185,453,263
356,82,735,163,761,226
356,83,498,176,580,205
356,84,347,183,438,227
356,86,618,174,702,200
356,87,326,155,436,207
356,88,106,179,225,218
357,81,312,186,443,275
357,82,749,164,773,230
357,83,496,177,579,206
357,84,349,182,440,229
357,86,617,174,703,201
357,87,307,155,419,209
357,88,113,179,234,219
358,81,276,188,430,291
358,82,763,164,784,232
358,83,494,177,579,207
358,84,351,183,439,233
358,86,617,175,704,202
358,87,288,156,402,210
358,88,121,179,244,220
359,81,227,190,414,312
359,82,768,162,796,235
359,83,491,178,578,208
359,84,349,185,439,238
359,86,616,175,705,203
359,87,268,157,385,212
359,88,129,179,254,221
360,81,157,193,394,342
360,82,774,164,808,240
360,83,489,178,578,209
360,84,349,186,438,244
360,86,615,176,706,204
360,87,247,158,367,214
360,88,137,179,265,222
361,81,56,198,371,374
361,82,788,165,825,245
361,83,488,179,578,210
361,84,346,189,437,251
361,86,617,177,709,206
361,87,229,158,351,214
361,88,150,179,280,222
362,81,0,202,335,374
362,82,803,165,841,249
362,83,487,179,579,212
362,84,343,189,434,258
362,86,618,177,713,207
362,87,210,158,334,215
362,88,164,179,296,223
363,81,0,209,282,374
363,82,819,162,858,251
363,83,485,178,579,211
363,84,338,188,426,263
363,86,619,176,715,206
363,87,192,158,318,216
363,88,179,178,313,224
364,81,0,218,199,374
364,82,835,162,874,257
364,83,483,177,579,211
364,84,321,188,419,269
364,86,620,175,718,205
364,87,172,158,300,216
364,88,194,178,330,224
365,82,853,160,897,261
365,83,482,176,580,210
365,84,300,186,410,277
365,86,621,173,721,204
365,87,152,158,283,217
365,88,210,177,348,225
366,82,870,159,916,266
366,83,479,176,579,211
366,84,271,191,403,295
366,86,622,173,723,205
366,87,132,158,265,218
366,88,229,177,368,226
367,-1,376,174,416,210
367,82,892,158,945,273
367,83,476,176,578,211
367,84,231,189,396,308
367,86,622,173,725,205
367,87,111,159,246,219
367,88,248,176,389,226
368,-1,376,174,416,210
368,82,915,157,972,281
368,83,473,175,577,212
368,84,171,192,385,332
368,86,622,173,727,206
368,87,90,159,227,220
368,88,267,176,410,227
369,-1,376,174,416,210
369,82,944,155,1007,288
369,83,470,175,576,213
369,84,86,194,372,365
369,86,623,173,729,206
369,87,68,160,207,221
369,88,288,175,433,227
370,-1,376,174,416,210
370,82,976,154,1040,299
370,83,467,175,575,213
370,84,0,197,342,374
370,86,623,173,732,207
370,87,46,160,188,223
370,88,310,174,456,228
371,-1,376,174,416,210
371,82,1010,153,1087,309
371,83,463,175,574,214
371,84,0,202,313,374
371,86,623,173,733,208
371,87,23,160,167,223
371,88,333,174,481,228
372,-1,376,174,416,210
372,82,1045,153,1128,323
372,83,458,176,571,216
372,84,0,208,273,374
372,86,622,173,735,209
372,87,0,160,146,223
372,88,358,173,506,229
373,-1,376,174,416,210
373,82,1089,152,1183,338
373,83,451,176,567,217
373,84,0,217,212,374
373,86,621,173,735,210
373,87,0,160,124,223
373,88,383,173,533,230
374,-1,376,174,416,210
374,82,1123,152,1217,358
374,83,445,176,563,219
374,84,0,232,113,374
374,86,619,174,736,210
374,87,0,159,102,223
374,88,410,172,561,231
375,-1,376,174,416,210
375,82,1161,152,1241,374
375,83,436,177,558,220
375,86,618,174,736,211
375,87,0,159,80,224
375,88,438,172,590,231
376,-1,376,174,416,210
376,82,1206,154,1241,374
376,83,427,177,552,222
376,86,612,174,731,212
376,88,465,171,618,232
377,-1,369,182,398,218
377,83,416,178,543,224
377,86,606,175,727,213
377,88,493,171,650,233
378,-1,369,182,398,218
378,83,404,179,534,227
378,86,599,175,722,215
378,88,523,170,682,233
379,-1,360,188,388,216
379,83,392,180,525,229
379,86,593,176,718,216
379,88,553,170,715,234
380,-1,347,181,384,218
380,83,379,181,515,232
380,86,586,176,713,217
380,88,585,169,750,235
381,-1,343,184,378,221
381,83,367,181,505,233
381,86,581,174,707,215
381,88,619,168,788,234
382,-1,343,184,378,221
382,83,354,180,494,234
382,86,573,173,703,215
382,88,652,167,826,234
383,83,341,180,483,236
383,86,566,173,697,216
383,88,686,165,866,233
384,83,327,180,472,237
384,86,558,173,692,216
384,88,721,164,906,233
385,83,313,180,459,239
385,86,550,173,686,217
385,88,757,162,948,232
386,83,300,180,449,241
386,86,543,174,680,219
386,88,796,161,992,232
387,83,286,180,439,243
387,86,535,174,673,220
387,88,836,160,1037,231
388,83,271,180,428,245
388,86,527,175,667,221
388,88,877,160,1082,231
389,83,257,182,417,251
389,86,518,175,660,222
389,88,918,159,1128,230
390,83,242,185,406,256
390,86,510,176,653,223
390,88,960,158,1175,230
391,83,227,186,396,261
391,86,500,176,645,225
391,88,1003,157,1223,229
392,83,210,187,385,265
392,86,490,176,637,226
392,88,1046,156,1241,228
393,83,192,188,373,270
393,86,480,177,629,227
393,88,1089,155,1241,227
394,83,172,189,361,276
394,86,469,177,620,229
394,88,1133,154,1241,226
395,83,149,190,347,282
395,86,458,178,611,230
395,88,1177,154,1241,225
396,83,128,191,337,289
396,86,447,178,602,232
396,88,1223,154,1241,221
397,83,105,192,325,296
397,86,434,179,592,234
398,-1,297,184,342,220
398,83,79,193,313,304
398,86,421,180,582,237
399,-1,297,184,342,220
399,83,49,194,299,313
399,86,408,181,571,239
400,-1,297,184,342,220
400,83,15,195,284,323
400,86,394,181,560,241
401,-1,297,184,342,220
401,83,0,196,271,334
401,86,381,182,550,243
402,-1,297,184,342,220
402,83,0,197,255,347
402,86,367,182,539,245
403,-1,297,184,342,220
403,83,0,198,238,362
403,86,352,182,528,248
404,-1,297,184,342,220
404,83,0,199,219,374
404,86,337,182,517,250
405,-1,297,184,342,220
405,83,0,201,197,374
405,86,320,183,504,253
406,-1,297,184,342,220
406,83,0,203,174,374
406,86,307,184,494,256
407,83,0,207,146,374
407,86,292,185,484,260
408,83,0,209,112,374
408,86,277,186,472,264
409,-1,1,212,89,375
409,83,0,212,72,374
409,86,260,187,460,269
410,86,242,188,447,273
411,86,222,188,436,279
412,86,200,189,424,285
413,86,176,190,410,291
414,86,148,191,395,298
415,86,117,191,379,307
416,86,85,192,367,317
417,86,47,193,354,329
418,86,3,194,340,344
419,-1,299,190,337,224
419,86,0,196,323,360
420,-1,299,190,337,224
420,86,0,197,305,374
421,-1,299,190,337,224
421,86,0,199,285,374
422,-1,299,190,337,224
422,86,0,201,263,374
423,-1,299,190,337,224
423,86,0,203,236,374
424,-1,299,190,337,224
424,86,0,206,204,374
425,-1,299,190,337,224
425,86,0,209,165,374
426,-1,299,190,337,224
427,-1,299,190,337,224
428,-1,299,190,337,224
429,-1,299,190,337,224
430,-1,299,190,337,224
431,-1,299,190,337,224
432,-1,299,190,337,224
433,-1,299,190,337,224
434,-1,299,190,337,224
435,-1,299,190,337,224
436,-1,299,190,337,224
437,-1,299,190,337,224
438,-1,299,190,337,224
439,-1,299,190,337,224
440,-1,299,190,337,224
441,-1,299,190,337,224
442,-1,299,190,337,224
443,-1,299,190,337,224
444,-1,299,190,337,224
445,-1,299,190,337,224
446,-1,299,190,337,224
